scan_id,timestamp,lat,lon,ssid,mac,rssi
97,2026-02-17 10:37:58,35.5142,11.03672,GLOBALNET,A0:18:42:7E:23:04,-90
96,2026-02-17 10:37:53,35.51414,11.03676,ALHN-8CD2_plus,44:F7:70:64:63:24,-77
96,2026-02-17 10:37:53,35.51414,11.03676,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
96,2026-02-17 10:37:53,35.51414,11.03676,HIDDEN,52:88:C7:CF:0C:09,-87
96,2026-02-17 10:37:53,35.51414,11.03676,ALHN-89CA,50:88:C7:9F:0C:09,-88
96,2026-02-17 10:37:53,35.51414,11.03676,DGOG-263711-CPZSW,D8:83:32:12:4C:04,-90
95,2026-02-17 10:37:48,35.51407,11.03679,ALHN-8CD2_plus,44:F7:70:64:63:24,-77
95,2026-02-17 10:37:48,35.51407,11.03679,ALHN-89CA,50:88:C7:9F:0C:09,-88
95,2026-02-17 10:37:48,35.51407,11.03679,HIDDEN,52:88:C7:CF:0C:09,-87
95,2026-02-17 10:37:48,35.51407,11.03679,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
94,2026-02-17 10:37:43,35.51403,11.0368,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
94,2026-02-17 10:37:43,35.51403,11.0368,ALHN-8CD2_plus,44:F7:70:64:63:24,-78
94,2026-02-17 10:37:43,35.51403,11.0368,HIDDEN,52:88:C7:CF:0C:09,-87
93,2026-02-17 10:37:38,35.51396,11.03679,ALHN-8CD2_plus,44:F7:70:64:63:24,-78
93,2026-02-17 10:37:38,35.51396,11.03679,HIDDEN,52:88:C7:CF:0C:09,-87
93,2026-02-17 10:37:38,35.51396,11.03679,ALHN-89CA,50:88:C7:9F:0C:09,-88
93,2026-02-17 10:37:38,35.51396,11.03679,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
92,2026-02-17 10:37:33,35.51392,11.03677,ALHN-8CD2_plus,44:F7:70:64:63:24,-78
92,2026-02-17 10:37:33,35.51392,11.03677,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
92,2026-02-17 10:37:33,35.51392,11.03677,ALHN-89CA,50:88:C7:9F:0C:09,-88
92,2026-02-17 10:37:33,35.51392,11.03677,HIDDEN,52:88:C7:CF:0C:09,-86
92,2026-02-17 10:37:33,35.51392,11.03677,null,34:BA:9A:78:D6:8A,-89
92,2026-02-17 10:37:33,35.51392,11.03677,TOPNET_E930_2EX,74:DA:38:C6:0E:81,-87
91,2026-02-17 10:37:28,35.51388,11.03676,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
91,2026-02-17 10:37:28,35.51388,11.03676,ALHN-8CD2_plus,44:F7:70:64:63:24,-78
91,2026-02-17 10:37:28,35.51388,11.03676,HIDDEN,52:88:C7:CF:0C:09,-86
91,2026-02-17 10:37:28,35.51388,11.03676,ALHN-89CA,50:88:C7:9F:0C:09,-88
91,2026-02-17 10:37:28,35.51388,11.03676,null,34:BA:9A:78:D6:8A,-89
90,2026-02-17 10:37:23,35.51387,11.03674,ALHN-8CD2_plus,44:F7:70:64:63:24,-78
90,2026-02-17 10:37:23,35.51387,11.03674,HIDDEN,52:88:C7:CF:0C:09,-86
90,2026-02-17 10:37:23,35.51387,11.03674,MAXBOX5G_571A,82:82:D0:1A:57:BF,-84
90,2026-02-17 10:37:23,35.51387,11.03674,ALHN-89CA,50:88:C7:9F:0C:09,-88
90,2026-02-17 10:37:23,35.51387,11.03674,DGOG-263711-CPZSW,D8:83:32:12:4C:04,-89
89,2026-02-17 10:37:18,35.51381,11.03675,ALHN-89CA,50:88:C7:9F:0C:09,-88
89,2026-02-17 10:37:18,35.51381,11.03675,ALHN-8CD2_plus,44:F7:70:64:63:24,-80
89,2026-02-17 10:37:18,35.51381,11.03675,ooredoo-43FE1A,98:A9:42:43:FE:1B,-85
89,2026-02-17 10:37:18,35.51381,11.03675,HIDDEN,52:88:C7:CF:0C:09,-86
89,2026-02-17 10:37:18,35.51381,11.03675,null,34:BA:9A:78:D6:8A,-89
88,2026-02-17 10:37:13,35.51359,11.03672,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-79
88,2026-02-17 10:37:13,35.51359,11.03672,ONEV1P,98:A9:42:5E:96:54,-81
88,2026-02-17 10:37:13,35.51359,11.03672,ALHN-8CD2_plus,44:F7:70:64:63:24,-86
87,2026-02-17 10:37:08,35.51359,11.03672,ONEV1P,98:A9:42:5E:96:54,-81
87,2026-02-17 10:37:08,35.51359,11.03672,ALHN-8CD2_plus,44:F7:70:64:63:24,-86
87,2026-02-17 10:37:08,35.51359,11.03672,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-79
87,2026-02-17 10:37:08,35.51359,11.03672,Canon pixma2020,98:A9:42:5E:95:E6,-87
87,2026-02-17 10:37:08,35.51359,11.03672,ooredoo-43FE1A,98:A9:42:43:FE:1B,-85
87,2026-02-17 10:37:08,35.51359,11.03672,MAXBOX5G_571A,82:82:D0:1A:57:BF,-87
86,2026-02-17 10:37:03,35.51356,11.03669,ONEV1P,98:A9:42:5E:96:54,-81
86,2026-02-17 10:37:03,35.51356,11.03669,MAXBOX5G_571A,82:82:D0:1A:57:BF,-87
86,2026-02-17 10:37:03,35.51356,11.03669,Canon pixma2020,98:A9:42:5E:95:E6,-87
85,2026-02-17 10:36:58,35.51359,11.03668,MAXBOX5G_571A,82:82:D0:1A:57:BF,-87
84,2026-02-17 10:36:53,35.5136,11.03668,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-79
84,2026-02-17 10:36:53,35.5136,11.03668,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-85
83,2026-02-17 10:36:48,35.51344,11.03677,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-81
83,2026-02-17 10:36:48,35.51344,11.03677,ALHN-8CD2_plus,44:F7:70:64:63:24,-86
82,2026-02-17 10:36:43,35.51343,11.03681,ONEV1P,98:A9:42:5E:96:54,-81
82,2026-02-17 10:36:43,35.51343,11.03681,BEE_WIFI,28:3B:82:DA:BA:87,-89
81,2026-02-17 10:36:38,35.51351,11.03675,ONEV1P,98:A9:42:5E:96:54,-81
80,2026-02-17 10:36:33,35.51354,11.03664,ONEV1P,98:A9:42:5E:96:54,-81
79,2026-02-17 10:36:28,35.51349,11.03645,ONEV1P,98:A9:42:5E:96:54,-79
79,2026-02-17 10:36:28,35.51349,11.03645,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-89
77,2026-02-17 10:36:18,35.51346,11.03657,ONEV1P,98:A9:42:5E:96:54,-81
77,2026-02-17 10:36:18,35.51346,11.03657,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-85
77,2026-02-17 10:36:18,35.51346,11.03657,Canon pixma2020,98:A9:42:5E:95:E6,-87
77,2026-02-17 10:36:18,35.51346,11.03657,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-88
77,2026-02-17 10:36:18,35.51346,11.03657,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-89
76,2026-02-17 10:36:13,35.51337,11.03645,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-87
76,2026-02-17 10:36:13,35.51337,11.03645,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-86
76,2026-02-17 10:36:13,35.51337,11.03645,Canon pixma2020,98:A9:42:5E:95:E6,-87
75,2026-02-17 10:36:08,35.51338,11.03648,ONEV1P,98:A9:42:5E:96:54,-81
75,2026-02-17 10:36:08,35.51338,11.03648,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-82
75,2026-02-17 10:36:08,35.51338,11.03648,Ooredoo-188AAC,FC:3F:FC:18:8A:AE,-86
74,2026-02-17 10:36:03,35.51327,11.03644,ONEV1P,98:A9:42:5E:96:54,-79
74,2026-02-17 10:36:03,35.51327,11.03644,TT_1CB8,F0:A7:31:71:1C:B8,-76
74,2026-02-17 10:36:03,35.51327,11.03644,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-89
74,2026-02-17 10:36:03,35.51327,11.03644,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-87
74,2026-02-17 10:36:03,35.51327,11.03644,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-82
73,2026-02-17 10:35:58,35.51332,11.03648,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-82
73,2026-02-17 10:35:58,35.51332,11.03648,ONEV1P,98:A9:42:5E:96:54,-82
73,2026-02-17 10:35:58,35.51332,11.03648,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-88
73,2026-02-17 10:35:58,35.51332,11.03648,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-89
73,2026-02-17 10:35:58,35.51332,11.03648,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-87
72,2026-02-17 10:35:53,35.51313,11.03646,TT_1CB8,F0:A7:31:71:1C:B8,-85
72,2026-02-17 10:35:53,35.51313,11.03646,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
72,2026-02-17 10:35:53,35.51313,11.03646,ONEV1P,98:A9:42:5E:96:54,-83
72,2026-02-17 10:35:53,35.51313,11.03646,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-83
72,2026-02-17 10:35:53,35.51313,11.03646,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-82
71,2026-02-17 10:35:47,35.51293,11.03639,ONEV1P,98:A9:42:5E:96:54,-83
71,2026-02-17 10:35:47,35.51293,11.03639,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-78
71,2026-02-17 10:35:47,35.51293,11.03639,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-75
70,2026-02-17 10:35:42,35.51293,11.03639,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-75
70,2026-02-17 10:35:42,35.51293,11.03639,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-78
70,2026-02-17 10:35:42,35.51293,11.03639,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
70,2026-02-17 10:35:42,35.51293,11.03639,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-82
70,2026-02-17 10:35:42,35.51293,11.03639,TT_1CB8,F0:A7:31:71:1C:B8,-86
69,2026-02-17 10:35:37,35.513,11.03635,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-75
69,2026-02-17 10:35:37,35.513,11.03635,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-78
69,2026-02-17 10:35:37,35.513,11.03635,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-82
69,2026-02-17 10:35:37,35.513,11.03635,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-80
69,2026-02-17 10:35:37,35.513,11.03635,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
69,2026-02-17 10:35:37,35.513,11.03635,ONEV1P,98:A9:42:5E:96:54,-83
69,2026-02-17 10:35:37,35.513,11.03635,TT_AE90,34:60:F9:3F:AE:90,-88
69,2026-02-17 10:35:37,35.513,11.03635,TT_1CB8,F0:A7:31:71:1C:B8,-86
68,2026-02-17 10:35:32,35.51302,11.03626,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-78
68,2026-02-17 10:35:32,35.51302,11.03626,TT_AE90,34:60:F9:3F:AE:90,-88
68,2026-02-17 10:35:32,35.51302,11.03626,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
68,2026-02-17 10:35:32,35.51302,11.03626,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-75
68,2026-02-17 10:35:32,35.51302,11.03626,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-72
68,2026-02-17 10:35:32,35.51302,11.03626,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-79
68,2026-02-17 10:35:32,35.51302,11.03626,TT_1CB8,F0:A7:31:71:1C:B8,-86
68,2026-02-17 10:35:32,35.51302,11.03626,ONEV1P,98:A9:42:5E:96:54,-83
67,2026-02-17 10:35:27,35.513,11.03607,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
67,2026-02-17 10:35:27,35.513,11.03607,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-80
67,2026-02-17 10:35:27,35.513,11.03607,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
67,2026-02-17 10:35:27,35.513,11.03607,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-82
67,2026-02-17 10:35:27,35.513,11.03607,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-70
67,2026-02-17 10:35:27,35.513,11.03607,ONEV1P,98:A9:42:5E:96:54,-84
67,2026-02-17 10:35:27,35.513,11.03607,TT_AE90,34:60:F9:3F:AE:90,-88
67,2026-02-17 10:35:27,35.513,11.03607,TT_1CB8,F0:A7:31:71:1C:B8,-86
66,2026-02-17 10:35:22,35.51296,11.03595,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
66,2026-02-17 10:35:22,35.51296,11.03595,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
66,2026-02-17 10:35:22,35.51296,11.03595,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-69
66,2026-02-17 10:35:22,35.51296,11.03595,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-79
65,2026-02-17 10:35:17,35.51292,11.03582,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
65,2026-02-17 10:35:17,35.51292,11.03582,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
65,2026-02-17 10:35:17,35.51292,11.03582,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
65,2026-02-17 10:35:17,35.51292,11.03582,BEE_WIFI,28:3B:82:DA:BA:87,-84
65,2026-02-17 10:35:17,35.51292,11.03582,ONEV1P,98:A9:42:5E:96:54,-84
65,2026-02-17 10:35:17,35.51292,11.03582,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
64,2026-02-17 10:35:12,35.51293,11.03582,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
64,2026-02-17 10:35:12,35.51293,11.03582,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-79
64,2026-02-17 10:35:12,35.51293,11.03582,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
64,2026-02-17 10:35:12,35.51293,11.03582,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
64,2026-02-17 10:35:12,35.51293,11.03582,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
64,2026-02-17 10:35:12,35.51293,11.03582,ONEV1P,98:A9:42:5E:96:54,-84
63,2026-02-17 10:35:07,35.51301,11.03585,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
63,2026-02-17 10:35:07,35.51301,11.03585,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
63,2026-02-17 10:35:07,35.51301,11.03585,BEE_WIFI,28:3B:82:DA:BA:87,-84
63,2026-02-17 10:35:07,35.51301,11.03585,ONEV1P,98:A9:42:5E:96:54,-84
63,2026-02-17 10:35:07,35.51301,11.03585,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
63,2026-02-17 10:35:07,35.51301,11.03585,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
63,2026-02-17 10:35:07,35.51301,11.03585,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-79
62,2026-02-17 10:35:02,35.51301,11.03585,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
62,2026-02-17 10:35:02,35.51301,11.03585,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-79
62,2026-02-17 10:35:02,35.51301,11.03585,ONEV1P,98:A9:42:5E:96:54,-84
62,2026-02-17 10:35:02,35.51301,11.03585,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-79
62,2026-02-17 10:35:02,35.51301,11.03585,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-83
62,2026-02-17 10:35:02,35.51301,11.03585,WIFI-SALON,60:32:B1:D0:66:12,-88
62,2026-02-17 10:35:02,35.51301,11.03585,TOPNET_4C70,98:48:27:F1:4C:70,-82
61,2026-02-17 10:34:57,35.51293,11.0358,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
61,2026-02-17 10:34:57,35.51293,11.0358,TOPNET_4C70,98:48:27:F1:4C:70,-82
61,2026-02-17 10:34:57,35.51293,11.0358,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-79
60,2026-02-17 10:34:52,35.51279,11.03577,TOPNET_4C70,98:48:27:F1:4C:70,-82
60,2026-02-17 10:34:52,35.51279,11.03577,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-67
60,2026-02-17 10:34:52,35.51279,11.03577,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-81
60,2026-02-17 10:34:52,35.51279,11.03577,WIFI-SALON,60:32:B1:D0:66:12,-88
59,2026-02-17 10:34:47,35.51226,11.03576,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
59,2026-02-17 10:34:47,35.51226,11.03576,TOPNET_4C70,98:48:27:F1:4C:70,-70
59,2026-02-17 10:34:47,35.51226,11.03576,WIFI-SALON_Guest,66:32:B1:D0:66:12,-77
59,2026-02-17 10:34:47,35.51226,11.03576,WIFI-SALON,60:32:B1:D0:66:12,-81
59,2026-02-17 10:34:47,35.51226,11.03576,HIDDEN,6A:32:B1:D0:66:12,-85
59,2026-02-17 10:34:47,35.51226,11.03576,Wifi_SRZMFNZYDA,48:31:B7:D0:2C:0D,-86
59,2026-02-17 10:34:47,35.51226,11.03576,Wifi_SR7BQ8TQTL,48:31:B7:D0:A1:05,-86
59,2026-02-17 10:34:47,35.51226,11.03576,TOPNET_R255,C6:03:A8:04:16:C7,-85
59,2026-02-17 10:34:47,35.51226,11.03576,ooredoo-43DB46,98:A9:42:43:DB:47,-86
59,2026-02-17 10:34:47,35.51226,11.03576,Wifi_SREFVPWRTW,48:31:B7:D0:7B:F3,-89
58,2026-02-17 10:34:42,35.51229,11.03578,TOPNET_4C70,98:48:27:F1:4C:70,-70
58,2026-02-17 10:34:42,35.51229,11.03578,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
58,2026-02-17 10:34:42,35.51229,11.03578,ONEV1P,98:A9:42:5E:96:54,-85
58,2026-02-17 10:34:42,35.51229,11.03578,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-87
58,2026-02-17 10:34:42,35.51229,11.03578,TOPNET_R255,C6:03:A8:04:16:C7,-85
58,2026-02-17 10:34:42,35.51229,11.03578,ooredoo-43DB46,98:A9:42:43:DB:47,-86
57,2026-02-17 10:34:37,35.51233,11.03581,TOPNET_4C70,98:48:27:F1:4C:70,-70
57,2026-02-17 10:34:37,35.51233,11.03581,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
57,2026-02-17 10:34:37,35.51233,11.03581,WIFI-SALON_Guest,66:32:B1:D0:66:12,-77
57,2026-02-17 10:34:37,35.51233,11.03581,WIFI-SALON,60:32:B1:D0:66:12,-81
57,2026-02-17 10:34:37,35.51233,11.03581,TOPNET_R255,C6:03:A8:04:16:C7,-85
57,2026-02-17 10:34:37,35.51233,11.03581,HIDDEN,6A:32:B1:D0:66:12,-85
57,2026-02-17 10:34:37,35.51233,11.03581,ONEV1P,98:A9:42:5E:96:54,-85
57,2026-02-17 10:34:37,35.51233,11.03581,ooredoo-43DB46,98:A9:42:43:DB:47,-86
57,2026-02-17 10:34:37,35.51233,11.03581,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-87
56,2026-02-17 10:34:32,35.51227,11.03585,TOPNET_4C70,98:48:27:F1:4C:70,-70
56,2026-02-17 10:34:32,35.51227,11.03585,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
56,2026-02-17 10:34:32,35.51227,11.03585,ooredoo-43DB46,98:A9:42:43:DB:47,-86
56,2026-02-17 10:34:32,35.51227,11.03585,HIDDEN,6A:32:B1:D0:66:12,-85
56,2026-02-17 10:34:32,35.51227,11.03585,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-78
55,2026-02-17 10:34:27,35.51225,11.03578,TOPNET_4C70,98:48:27:F1:4C:70,-70
55,2026-02-17 10:34:27,35.51225,11.03578,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
55,2026-02-17 10:34:27,35.51225,11.03578,ONEV1P,98:A9:42:5E:96:54,-85
54,2026-02-17 10:34:22,35.51225,11.03576,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
53,2026-02-17 10:34:17,35.51225,11.03576,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-80
52,2026-02-17 10:34:12,35.51223,11.03561,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-78
52,2026-02-17 10:34:12,35.51223,11.03561,Ooredoo-FEBCB6,98:A9:42:FE:BC:B8,-87
51,2026-02-17 10:34:07,35.51222,11.03561,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-78
50,2026-02-17 10:34:02,35.51219,11.03565,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-79
50,2026-02-17 10:34:02,35.51219,11.03565,Orange-60BE,E2:8D:D0:BE:60:9E,-79
50,2026-02-17 10:34:02,35.51219,11.03565,ALHN-8AED,50:88:C7:9F:1E:39,-86
49,2026-02-17 10:33:57,35.51218,11.03572,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-85
49,2026-02-17 10:33:57,35.51218,11.03572,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-83
49,2026-02-17 10:33:57,35.51218,11.03572,TOPNET_4C70,98:48:27:F1:4C:70,-70
48,2026-02-17 10:33:52,35.51217,11.03573,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-83
48,2026-02-17 10:33:52,35.51217,11.03573,Orange-60BE,E2:8D:D0:BE:60:9E,-84
48,2026-02-17 10:33:52,35.51217,11.03573,Orange-A575,14:5F:94:11:A5:75,-75
48,2026-02-17 10:33:52,35.51217,11.03573,ALHN-8AED,50:88:C7:9F:1E:39,-89
48,2026-02-17 10:33:52,35.51217,11.03573,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
48,2026-02-17 10:33:52,35.51217,11.03573,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-85
48,2026-02-17 10:33:52,35.51217,11.03573,ONEV1P,98:A9:42:5E:96:54,-85
47,2026-02-17 10:33:47,35.51199,11.03572,Orange-60BE,E2:8D:D0:BE:60:9E,-84
47,2026-02-17 10:33:47,35.51199,11.03572,Orange-A575,14:5F:94:11:A5:75,-83
47,2026-02-17 10:33:47,35.51199,11.03572,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-79
47,2026-02-17 10:33:47,35.51199,11.03572,HIDDEN,52:88:C7:CF:1E:39,-88
47,2026-02-17 10:33:47,35.51199,11.03572,ALHN-8AED,50:88:C7:9F:1E:39,-89
47,2026-02-17 10:33:47,35.51199,11.03572,guest network,14:5F:94:11:A5:76,-78
46,2026-02-17 10:33:42,35.51199,11.03572,Orange-A575,14:5F:94:11:A5:75,-83
46,2026-02-17 10:33:42,35.51199,11.03572,guest network,14:5F:94:11:A5:76,-78
46,2026-02-17 10:33:42,35.51199,11.03572,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-79
46,2026-02-17 10:33:42,35.51199,11.03572,ALHN-8AED,50:88:C7:9F:1E:39,-89
46,2026-02-17 10:33:42,35.51199,11.03572,Orange-60BE,E2:8D:D0:BE:60:9E,-84
46,2026-02-17 10:33:42,35.51199,11.03572,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-89
46,2026-02-17 10:33:42,35.51199,11.03572,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
46,2026-02-17 10:33:42,35.51199,11.03572,HIDDEN,E2:3D:A6:48:80:D9,-88
45,2026-02-17 10:33:37,35.51192,11.03564,Orange-A575,14:5F:94:11:A5:75,-83
45,2026-02-17 10:33:37,35.51192,11.03564,guest network,14:5F:94:11:A5:76,-78
45,2026-02-17 10:33:37,35.51192,11.03564,HIDDEN,CA:9C:BB:C2:22:79,-81
45,2026-02-17 10:33:37,35.51192,11.03564,HIDDEN,52:88:C7:CF:1E:39,-88
45,2026-02-17 10:33:37,35.51192,11.03564,ALHN-E6E1,C8:9C:BB:92:22:79,-87
45,2026-02-17 10:33:37,35.51192,11.03564,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-86
45,2026-02-17 10:33:37,35.51192,11.03564,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
45,2026-02-17 10:33:37,35.51192,11.03564,ALHN-8AED,50:88:C7:9F:1E:39,-86
45,2026-02-17 10:33:37,35.51192,11.03564,HIDDEN,E2:3D:A6:48:80:D9,-88
45,2026-02-17 10:33:37,35.51192,11.03564,Orange-60BE,E2:8D:D0:BE:60:9E,-86
44,2026-02-17 10:33:32,35.51192,11.03564,HIDDEN,CA:9C:BB:C2:22:79,-81
44,2026-02-17 10:33:32,35.51192,11.03564,ALHN-E6E1,C8:9C:BB:92:22:79,-87
44,2026-02-17 10:33:32,35.51192,11.03564,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
44,2026-02-17 10:33:32,35.51192,11.03564,HIDDEN,52:88:C7:CF:1E:39,-88
44,2026-02-17 10:33:32,35.51192,11.03564,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-86
44,2026-02-17 10:33:32,35.51192,11.03564,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-89
43,2026-02-17 10:33:27,35.51183,11.03568,ALHN-E6E1,C8:9C:BB:92:22:79,-87
43,2026-02-17 10:33:27,35.51183,11.03568,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
43,2026-02-17 10:33:27,35.51183,11.03568,HIDDEN,E2:3D:A6:48:80:D9,-88
43,2026-02-17 10:33:27,35.51183,11.03568,Orange-60BE,E2:8D:D0:BE:60:9E,-86
43,2026-02-17 10:33:27,35.51183,11.03568,Orange-A575,14:5F:94:11:A5:75,-75
43,2026-02-17 10:33:27,35.51183,11.03568,guest network,14:5F:94:11:A5:76,-78
43,2026-02-17 10:33:27,35.51183,11.03568,HIDDEN,52:88:C7:CF:1E:39,-88
42,2026-02-17 10:33:22,35.51194,11.03559,ALHN-E6E1,C8:9C:BB:92:22:79,-87
42,2026-02-17 10:33:22,35.51194,11.03559,SE 2KTL_2117-38780191D,9C:D8:63:FB:4B:C4,-83
42,2026-02-17 10:33:22,35.51194,11.03559,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-89
41,2026-02-17 10:33:17,35.51182,11.03571,HIDDEN,CA:9C:BB:C2:22:79,-81
41,2026-02-17 10:33:17,35.51182,11.03571,ALHN-E6E1,C8:9C:BB:92:22:79,-87
41,2026-02-17 10:33:17,35.51182,11.03571,HIDDEN,E2:3D:A6:48:80:D9,-88
41,2026-02-17 10:33:17,35.51182,11.03571,TT-ALHN-0057-2.4,E0:3D:A6:08:80:D9,-88
41,2026-02-17 10:33:17,35.51182,11.03571,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-90
40,2026-02-17 10:33:12,35.51146,11.03555,ALHN-E6E1,C8:9C:BB:92:22:79,-90
40,2026-02-17 10:33:12,35.51146,11.03555,DAP-8D081C8PAZ0430E,E4:24:6C:89:86:0E,-86
39,2026-02-17 10:33:07,35.51149,11.03554,ALHN-E6E1,C8:9C:BB:92:22:79,-90
